id,created_at,text 
1481307232650338309,2022-01-12 16:49:00+00:00,b'Intercept \xe2\x98\x91\xef\xb8\x8f \nKeep the ball in play \xe2\x98\x91\xef\xb8\x8f \nBackheel pass \xe2\x98\x91\xef\xb8\x8f\n\n@RaphaelVarane did this \xf0\x9d\x97\xae\xf0\x9d\x97\xb9\xf0\x9d\x97\xb9 in one move \xf0\x9f\x91\x8f\n\n#MUFC https://t.co/vFvKlaCmKL'
1481294975879032833,2022-01-12 16:00:18+00:00,"b""\xf0\x9f\x87\xb9\xf0\x9f\x87\xb3 Hannibal's #AFCON2021 campaign got off to an eventful start in Limbe... \xf0\x9f\x98\xb3\n\n#MUFC | #MUAcademy"""
1481288106770903040,2022-01-12 15:33:00+00:00,"b""\xf0\x9f\x94\xb4 \xf0\x9d\x9f\xb0\xf0\x9d\x9f\xb5' \xe2\x9a\xbd\xef\xb8\x8f\n\xf0\x9f\x94\xb4 \xf0\x9d\x9f\xb3\xf0\x9d\x9f\xac' \xe2\x9a\xbd\xef\xb8\x8f\n\xf0\x9f\x94\xb4 \xf0\x9d\x9f\xb4\xf0\x9d\x9f\xb4' \xe2\x9a\xbd\xef\xb8\x8f\n\n@Cristiano struck a hat-trick against Newcastle #OnThisDay in 2\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 \xf0\x9f\x8c\x9f\n\n#MUFC |\xe2\x80\xa6 https://t.co/uFGW2AdEmX"""
1481268225375555585,2022-01-12 14:14:00+00:00,b'Hat-trick vibes \xe2\x9c\xa8\n\n\xf0\x9f\x93\xb8 @Cristiano\n\n#MUFC | #PhotoOfTheDay https://t.co/VeT1gaviFT'
1481257411692400643,2022-01-12 13:31:02+00:00,b'\xf0\x9f\x97\xa3 Anyone else go about their day saying \xf0\x9d\x97\xa6\xf0\x9d\x97\xb6\xf0\x9d\x98\x82\xf0\x9d\x98\x82\xf0\x9d\x98\x82\xf0\x9d\x98\x82\xf0\x9d\x98\x82\xf0\x9d\x98\x82 100+ times? \xf0\x9f\x98\x82\xf0\x9f\x91\x87\n\n#MUFC | @Cristiano https://t.co/J9UEUqKpiV'
1481248847775113221,2022-01-12 12:57:00+00:00,b'The Reds have had some memorable trips to Africa throughout the years \xf0\x9f\x93\xb8\n\n#MUFC | #AFCON2021'
1481237638485000194,2022-01-12 12:12:27+00:00,"b""Hannibal starts for #TeamTunisia in their #AFCON2021 opener today! \xe2\x9c\x8a\n\nWe're all rooting for you! \xf0\x9f\x94\xb4\n\n#MUFC |\xe2\x80\xa6 https://t.co/b0SIPu4if3"""
1481224606241497092,2022-01-12 11:20:40+00:00,b'What designs would you like to see in the coming weeks? \xf0\x9f\x91\x80\xf0\x9f\x8e\xa8\n\nLet us know in the replies \xe2\xac\x87\xef\xb8\x8f https://t.co/e5FejDSJNX'
1481223682013884416,2022-01-12 11:17:00+00:00,b'Inspired by our #FACup third-round winner \xf0\x9f\x8f\x86 \n\n\xf0\x9f\x8e\xa8 @McTominay10 \n\n#MUFC | #WallpaperWednesday https://t.co/35tRDtKqpY'
1481205059652259841,2022-01-12 10:03:00+00:00,b'\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa #GoalOfTheDay: Around the World \xf0\x9f\x87\xa7\xf0\x9f\x87\xaa\n\nJanuzaj with his first goal at Old Trafford for the Reds \xf0\x9f\x93\x8c\n\n#MUFC https://t.co/ExpFJ8Uq3E'
1481193986249396224,2022-01-12 09:19:00+00:00,"b""We're looking forward to seeing you in #AFCON2021 action, Hannibal \xe2\x9c\x8a\n\n#MUFC | #TeamTunisia"""
1481173601965408257,2022-01-12 07:58:00+00:00,"b'\xf0\x9f\x8c\x8d Hannibal and @EricBailly24 could make their #AFCON2021 bows today \xe2\x80\x94 good luck from everyone at #MUFC, lads! \xf0\x9f\x99\x8c\n\n\xf0\x9f\x87\xb9\xf0\x9f\x87\xb3\xe2\x80\xa6 https://t.co/Aa6OfNI43r'"
1481134343200329728,2022-01-12 05:22:00+00:00,b'CR7 mode: \xf0\x9d\x92\x82\xf0\x9d\x92\x84\xf0\x9d\x92\x95\xf0\x9d\x92\x8a\xf0\x9d\x92\x97\xf0\x9d\x92\x82\xf0\x9d\x92\x95\xf0\x9d\x92\x86\xf0\x9d\x92\x85 \xf0\x9f\xa7\xaf\xf0\x9f\x92\xa8\n\n#MUFC'
1481087786459578373,2022-01-12 02:17:00+00:00,"b""\xe2\x84\xb9\xef\xb8\x8f Two of our Reds could feature for the first time at #AFCON2021 today \xe2\x80\x94 here's all you need to know about this year's tournament \xf0\x9f\x8c\x8d\n\n#MUFC"""
1481044249579704320,2022-01-11 23:24:00+00:00,"b""Monday's victory extends our club-record run to \xf0\x9f\x94\x9f games \xf0\x9f\x91\x8f\n\n#MUFC | #FACup"""
1481025626895048705,2022-01-11 22:10:00+00:00,b'Head and shoulders above the rest.\n\n\xe2\x9d\xa4\xef\xb8\x8f @BryanRobson \n\n#MUFC | #PhotoOfTheDay https://t.co/ubNfWyZ8xk'
1481006500751368195,2022-01-11 20:54:00+00:00,b'A squad effort helped us into the fourth round \xf0\x9f\x92\xaa\n\n#MUFC | #FACup'
1480988381618315275,2022-01-11 19:42:00+00:00,"b""\xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f The run \n\xe2\x98\x84\xef\xb8\x8f The left-footed strike\n\n@BryanRobson's top \xf0\x9f\x94\x9f goals for United are pure class \xf0\x9f\x91\x8f\n\n#MUFC"""
1480978064045658117,2022-01-11 19:01:00+00:00,b'\xf0\x9f\x97\xa3\xef\xb8\x8f @RaphaelVarane reflects on his first #FACup appearance \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\n\n#MUFC'
1480961957301739536,2022-01-11 17:57:00+00:00,b'\xf0\x9f\x93\x8b Our interim boss is hoping to have his defensive options bolstered ahead of our #PL trip to Aston Villa \xe2\xac\x87\xef\xb8\x8f\n\n#MUFC | #AVLMUN'
1480959363519033351,2022-01-11 17:46:41+00:00,b'@stokecity Proud to see an #MUAcademy graduate serve a club with great distinction away from Old Trafford.\n\nOur bes\xe2\x80\xa6 https://t.co/n1GEI8HTG1'
1480944593008955395,2022-01-11 16:48:00+00:00,b'A 90s throwback with Robbo \xe2\x8f\xaa\xf0\x9f\x94\xb4\n\n#MUFC | @BryanRobson'
1480932765885349888,2022-01-11 16:01:00+00:00,b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 #GoalOfTheDay: Around the World \xf0\x9f\x87\xa6\xf0\x9f\x87\xb7\n\nA bullet on the road against Newcastle from Seba! \xf0\x9f\x8e\xaf\n\n#MUFC https://t.co/xmZEBWXnyu'
1480919427172364288,2022-01-11 15:08:00+00:00,b'Legends appreciating \xf0\x9f\xa4\x9d\n\n#MUFC | @BryanRobson https://t.co/VczZYS7GGb'
1480895268128186368,2022-01-11 13:32:00+00:00,"b'Scott has impressed Ralf, who has made a strong prediction for our no.39 \xf0\x9f\x92\xaa\n\n#MUFC | @McTominay10'"
1480882433310531584,2022-01-11 12:41:00+00:00,"b'Stop that, @JesseLingard \xf0\x9f\xa5\xb6\xf0\x9f\xa5\x9c\n\n#MUFC | #FACup https://t.co/OYXjbdTDwQ'"
1480873832902762499,2022-01-11 12:06:49+00:00,"b""\xf0\x9f\x92\xa5 @McTominay10 popped up with the all-important moment in last night's win! \xe2\x9a\xbd\xef\xb8\x8f\n\n#MUFC | #FACup"""
1480863806783954944,2022-01-11 11:26:59+00:00,b'Giving his all for the cause \xf0\x9f\x92\xaa\xf0\x9f\x94\xb4\n\n\xf0\x9f\x91\x8f @DalotDiogo\n\n#MUFC | #FACup'
1480848962789814272,2022-01-11 10:28:00+00:00,b'Confirmed: \xe2\x9c\x85\n\nOur #FACup fourth-round opponents \xf0\x9f\x91\x8a\n\n#MUFC https://t.co/C0RHcYH0y7'
1480837674193887233,2022-01-11 09:43:08+00:00,b'\xf0\x9f\x93\xb2 How our players reacted to the win over Aston Villa! \xf0\x9f\x99\x8c\n\n#MUFC'
1480823796944683008,2022-01-11 08:48:00+00:00,b'Under the lights \xf0\x9f\x8c\x9f\n\n#MUFC | #FACup'
1480811969263276033,2022-01-11 08:01:00+00:00,"b'Solid at the back, @RaphaelVarane \xf0\x9f\x92\xaa\n\n#MUFC | #FACup https://t.co/g2PSfzmmKN'"
1480794604542697474,2022-01-11 06:52:00+00:00,b'Happy 65th birthday to our very own Captain Marvel! \xf0\x9f\xa5\xb3\n\n#MUFC | @BryanRobson https://t.co/oBW8WXyPDO'
1480757107527798784,2022-01-11 04:23:00+00:00,"b""\xe2\x84\xb9\xef\xb8\x8f Ralf explained ahead of kick-off why some of our Reds were missing from Monday's #FACup squad... \n\n#MUFC"""
1480714074069602304,2022-01-11 01:32:00+00:00,"b""\xf0\x9f\x94\x8a Hear from a delighted @RaphaelVarane following Monday's #FACup win! \xf0\x9f\x98\x84\n\n#MUFC"""
1480695098996412419,2022-01-11 00:16:36+00:00,b'Clean sheet = \xf0\x9f\x94\x90\n\n#MUFC | #FACup https://t.co/71zuYN0ZkK'
1480688153195204608,2022-01-10 23:49:00+00:00,"b'Take it away, @RaphaelVarane! \xf0\x9f\xa4\xb3 \n\n@TeamViewer \xe2\x86\x94\xef\xb8\x8f #BringingYouCloser\n\n#MUFC | #FACup https://t.co/BdCiVCy1fL'"
1480684302186782725,2022-01-10 23:33:42+00:00,b'RT @raphaelvarane: Into the next round !! https://t.co/ud97mgvaty'
1480684293265502210,2022-01-10 23:33:39+00:00,b'RT @DalotDiogo: \xf0\x9d\x97\xa0\xf0\x9d\x97\xa2\xf0\x9d\x97\xa9\xf0\x9d\x97\x9c\xf0\x9d\x97\xa1\xf0\x9d\x97\x9a \xf0\x9d\x97\xa2\xf0\x9d\x97\xa1\xf0\x9d\x97\xa7\xf0\x9d\x97\xa2 \xf0\x9d\x97\xa7\xf0\x9d\x97\x9b\xf0\x9d\x97\x98 \xf0\x9d\x97\xa1\xf0\x9d\x97\x98\xf0\x9d\x97\xab\xf0\x9d\x97\xa7 \xf0\x9d\x97\xa5\xf0\x9d\x97\xa2\xf0\x9d\x97\xa8\xf0\x9d\x97\xa1\xf0\x9d\x97\x97 \xf0\x9f\x94\xb4\xf0\x9f\x92\xaa\n#MUFC #FACUP https://t.co/CjsGvQ7C6t'
1480684256921800704,2022-01-10 23:33:31+00:00,b'RT @B_Fernandes8: Into the next round of the FA Cup \xe2\x8f\xad https://t.co/4D6qp6ct5e'
1480682626713280514,2022-01-10 23:27:02+00:00,b'\xf0\x9d\x9f\xae\xf0\x9d\x9f\xac\xf0\x9d\x9f\xae\xf0\x9d\x9f\xad: match-winning goal \xe2\x9a\xbd\xef\xb8\x8f\n\xf0\x9d\x9f\xae\xf0\x9d\x9f\xac\xf0\x9d\x9f\xae\xf0\x9d\x9f\xae: match-winning goal \xe2\x9a\xbd\xef\xb8\x8f\n\n@McTominay10 loves the #FACup third round! \xf0\x9f\x91\x8f\n\n#MUFC'
1480676786698690562,2022-01-10 23:03:50+00:00,b'Impact \xf0\x9f\x92\xab \n\n#MUFC | #FACup https://t.co/j3F5yiT30Q'
1480673556891676674,2022-01-10 22:51:00+00:00,b'\xf0\x9f\x97\x9e\xef\xb8\x8f Recap an action-packed night of #FACup action at Old Trafford...\n\n#MUFC'
1480672185752686596,2022-01-10 22:45:33+00:00,b'Your support tonight: \xf0\x9f\x94\x9d\xf0\x9f\x91\x8f\n\n#MUFC | #FACup https://t.co/G7esZCKzud'
1480669620600250368,2022-01-10 22:35:21+00:00,b'Win and clean sheet \xe2\x9c\x94\xef\xb8\x8f\n\nThe perfect #FACup debut for @RaphaelVarane \xf0\x9f\xa4\xa9\xf0\x9f\x91\x8f\n\n#MUFC'
1480666915567771648,2022-01-10 22:24:36+00:00,b'Wholesome post-match content \xf0\x9f\xa5\xb0\n\n#MUFC | #FACup https://t.co/ikRMVLJY7d'
1480665252442243076,2022-01-10 22:18:00+00:00,"b""Who's getting your vote? \xf0\x9f\x97\xb3\xef\xb8\x8f\n\n#MUFC | #FACup"""
1480663579804241924,2022-01-10 22:11:21+00:00,b'\xf0\x9f\x8c\x9f Old Trafford x #FACup \xf0\x9f\x8c\x9f\n\n#MUFC https://t.co/GUdCdObE6X'
1480662449363767299,2022-01-10 22:06:51+00:00,b'\xf0\x9f\x98\x85 @DalotDiogo out of nowhere! \xf0\x9f\x92\xaa\n\n#MUFC | #FACup https://t.co/yox5rXc64a'
1480660251833778177,2022-01-10 21:58:08+00:00,b'\xf0\x9f\x94\x8a\xf0\x9f\x94\x9b\n\n#MUFC | #FACup https://t.co/pmueD8qSgZ'
1480658494529359873,2022-01-10 21:51:09+00:00,b'Into the fourth round of the #FACup! \xf0\x9f\x94\xb4\n\n#MUFC'
1480657282664910851,2022-01-10 21:46:20+00:00,b'Bruno \xf0\x9f\xa4\x9d David \n\n#MUFC | #FACup https://t.co/hIGmQDtNH1'
1480655963522834447,2022-01-10 21:41:05+00:00,b'Ralf makes a double switch as we enter the final stages \xf0\x9f\x94\x84\n\n#MUFC | #FACup https://t.co/AcUDzE5etw'
1480652542132592640,2022-01-10 21:27:29+00:00,"b""Ralf makes our first change of the evening \xf0\x9f\x94\x84\n\nLet's go, @Donny_Beek6 \xf0\x9f\x92\xaa\n\n#MUFC | #FACup https://t.co/lgj1X4FV5i"""
1480651948026220546,2022-01-10 21:25:08+00:00,"b'Into the final 2\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa3 minutes of our third-round tie \xe2\x8f\xb1\n\nCome on, United! \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\n#MUFC | #FACup https://t.co/FTXRw9Mdc4'"
1480648581182861313,2022-01-10 21:11:45+00:00,"b'Keep battling, Reds! \xf0\x9f\x92\xaa\n\n#MUFC | #FACup https://t.co/z0JghqDYB9'"
1480647805899268097,2022-01-10 21:08:40+00:00,"b'Aston Villa have the ball in the back of the net, but VAR disallows it for offside.\n\n#MUFC | #FACup'"
1480645618884354048,2022-01-10 20:59:59+00:00,"b'Back under way at Old Trafford \xe2\x80\x94 more of the same, Reds! \xe2\x9c\x8a\n\n#MUFC | #FACup'"
1480645087122104323,2022-01-10 20:57:52+00:00,b'\xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 @B_Fernandes8 \xf0\x9f\x92\xab \n\n#MUFC | #FACup https://t.co/rBG3vojDxZ'
1480643256711106569,2022-01-10 20:50:36+00:00,b'\xf0\x9f\x94\xb4 \xf0\x9d\x91\xbc-\xf0\x9d\x91\xb5-\xf0\x9d\x91\xb0-\xf0\x9d\x91\xbb-\xf0\x9d\x91\xac-\xf0\x9d\x91\xab \xf0\x9f\x94\xb4 \n\n#MUFC | #FACup https://t.co/2V7Awv0G0q'
1480641510437761024,2022-01-10 20:43:39+00:00,b'Leading at the break! \xf0\x9f\x91\x8f\n\n#MUFC | #FACup'
1480638715269722122,2022-01-10 20:32:33+00:00,b'Into the closing stages of the first half \xf0\x9f\x91\x8a\n\n#MUFC | #FACup https://t.co/q4NDIo1J3f'
1480634021365362701,2022-01-10 20:13:54+00:00,b'1\xef\xb8\x8f\xe2\x83\xa39\xef\xb8\x8f\xe2\x83\xa3 x 3\xef\xb8\x8f\xe2\x83\xa39\xef\xb8\x8f\xe2\x83\xa3\n\n#MUFC | #FACup https://t.co/xFIieRa0a3'
1480632817608441862,2022-01-10 20:09:07+00:00,b'\xf0\x9f\x85\xb0\xef\xb8\x8f @Fred08Oficial \n\xe2\x9a\xbd\xef\xb8\x8f @McTominay10 \n\n#MUFC | #FACup https://t.co/L4i1zXUIdw'
1480631617559355392,2022-01-10 20:04:21+00:00,b'SCOTTTYYYYY!\n\n#MUFC | #FACup'
1480631281721430016,2022-01-10 20:03:01+00:00,b'\xf0\x9f\x94\x9f @MarcusRashford \xf0\x9f\x94\xb4\n\n#MUFC | #FACup https://t.co/SRfcQs5IfP'
1480629388504875018,2022-01-10 19:55:29+00:00,"b'From the off, Reds! \xf0\x9f\x91\x8a\n\n#MUFC | #FACup'"
1480628739524468738,2022-01-10 19:52:54+00:00,b'All set for the #FACup \xf0\x9f\x91\x8a\n\n#MUFC https://t.co/8Cz8W42ek9'
1480626735771230213,2022-01-10 19:44:57+00:00,b'Game faces = \xf0\x9f\x94\x9b\xf0\x9f\xa7\xa0\n\n#MUFC | #FACup https://t.co/4bsuDknd1n'
1480625741821661187,2022-01-10 19:41:00+00:00,"b""Ralf's pre-match thoughts! \xf0\x9f\x94\x8a\n\n#MUFC | #FACup"""
1480623760076152847,2022-01-10 19:33:07+00:00,"b'Let\xe2\x80\x99s go, lads! \xf0\x9f\x92\xaa\n\n#MUFC | #FACup https://t.co/tXYRL7NzsM'"
1480622473481699333,2022-01-10 19:28:00+00:00,"b""Ralf explains the reasons for @Cristiano and @Sanchooo10's absences from tonight's squad \xe2\x84\xb9\xef\xb8\x8f\n\n#MUFC | #FACup"""
1480619190100844546,2022-01-10 19:14:58+00:00,b'Out to work! \xf0\x9f\xa7\xa4\n\n#MUFC | #FACup'
1480616524364853256,2022-01-10 19:04:22+00:00,b'In the \xf0\x9f\x8f\xa1 \n\n#MUFC | #FACup https://t.co/uvAXnnUJ8i'
1480615237552324613,2022-01-10 18:59:15+00:00,b'All set for an #FACup debut! \xf0\x9f\x8f\x86\n\n\xf0\x9f\x87\xab\xf0\x9f\x87\xb7 @RaphaelVarane\n\n#MUFC'
1480614197981593604,2022-01-10 18:55:07+00:00,"b""\xf0\x9f\x94\xb4 \xf0\x9d\x91\xbb\xf0\x9d\x91\xac\xf0\x9d\x91\xa8\xf0\x9d\x91\xb4 \xf0\x9d\x91\xb5\xf0\x9d\x91\xac\xf0\x9d\x91\xbe\xf0\x9d\x91\xba \xf0\x9f\x94\xb4\n\nRalf's Reds for tonight's #FACup tie \xf0\x9f\x91\x8a\n\n#MUFC"""
1480612152541122567,2022-01-10 18:47:00+00:00,"b""Name three players that will be selected in Ralf's starting line-up tonight \xe2\xac\x87\xef\xb8\x8f\n\n#MUFC | #FACup"""
1480610139229020160,2022-01-10 18:39:00+00:00,"b'Evening, @RaphaelVarane \xf0\x9f\x91\x8b\n\n#MUFC | #FACup'"
1480609132562436099,2022-01-10 18:35:00+00:00,"b""Countdown to tonight's big kick-off with #MUTV! \xf0\x9f\x93\xba\xe2\xa4\xb5\xef\xb8\x8f\n\n#MUFC | #FACup"""
1480603847848443904,2022-01-10 18:14:00+00:00,"b""For the badge \xe2\x9d\xa4\xef\xb8\x8f\n\nWhere in the world will you be following tonight's #FACup tie? \xf0\x9f\x8c\x8d\n\n#MUFC"""
1480598454690791424,2022-01-10 17:52:34+00:00,b'United is family \xe2\x9d\xa4\xef\xb8\x8f\n\n#MUFC | #FACup https://t.co/9RTxbZ0JcP'
1480592019739353090,2022-01-10 17:27:00+00:00,b'\xf0\x9f\x97\xa3 @DalotDiogo is up for the cup! \xf0\x9f\x8f\x86\xf0\x9f\xa4\xa9\n\n#MUFC | #FACup'
1480584720043941897,2022-01-10 16:57:59+00:00,b'\xf0\x9f\x8c\x85\xf0\x9f\x8f\x9f\n\n#MUFC | #FACup https://t.co/X2iOUTpzEj'
1480579940030377984,2022-01-10 16:39:00+00:00,"b""\xe2\x96\xaa\xef\xb8\x8f A first taste of the #FACup\n\xe2\x96\xaa\xef\xb8\x8f The latest on @PaulPogba\n\xe2\x96\xaa\xef\xb8\x8f Insight into tonight's line-up\n\nDon't miss our matchd\xe2\x80\xa6 https://t.co/mbK7woJofN"""
1480561317731713024,2022-01-10 15:25:00+00:00,b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xb2 #GoalOfTheDay: Around the World \xf0\x9f\x87\xa6\xf0\x9f\x87\xb2\n\nAn emphatic finish from Henrikh Mkhitaryan against Spurs \xf0\x9f\x92\xa5\n\n#MUFC https://t.co/h2OWIJALHo'
1480542694694866949,2022-01-10 14:11:00+00:00,b'An #FACup third-round edition of #UnitedReview! \xf0\x9f\xa4\xa9\xf0\x9f\x93\x9a\n\n#MUFC'
1480505197575086080,2022-01-10 11:42:00+00:00,"b""Our interim boss has discussed @D_DeGea's standing in the game... \xf0\x9f\x94\x9d\xf0\x9f\xa7\xa4\n\n#MUFC | #FACup"""
1480482800025452546,2022-01-10 10:13:00+00:00,b'Ralf believes @ECavaniOfficial can be a role model for the younger players in our squad \xf0\x9f\xa7\xa0\xe2\x9a\xbd\xef\xb8\x8f\n\n#MUFC | #FACup'
1480463925640515585,2022-01-10 08:58:00+00:00,b'\xf0\x9f\x94\xb4\xf0\x9f\x94\x8d The devil is in the detail...\n\n#MUFC | #FACup'
1480440269770264576,2022-01-10 07:24:00+00:00,"b'Our last #FACup third-round goal was scored by @McTominay10, but who will get our next one? \xf0\x9f\x94\xae\n\nHave your say in United Predictions \xf0\x9f\x93\xb2\xf0\x9f\x91\x87\n\n#MUFC'"
1480396235676790784,2022-01-10 04:29:01+00:00,b'Switching our focus to the #FACup \xf0\x9f\x92\xad\xf0\x9f\x8f\x86\n\n\xf0\x9f\x92\xac @RaphaelVarane\n\n#MUFC https://t.co/OpkfmA9k8A'
1480357977466961927,2022-01-10 01:57:00+00:00,"b""It's matchday in the #FACup! \xf0\x9f\x8f\x86\n\n#MUFC"""
1480288520099008525,2022-01-09 21:21:00+00:00,b'That #FACup magic \xe2\x9c\xa8\n\n\xf0\x9f\x93\xb8 @McTominay10\n\n#MUFC | #PhotoOfTheDay https://t.co/KXHFvJwHMn'
1480266625664253955,2022-01-09 19:54:00+00:00,b'This time tomorrow: \xf0\x9f\xa4\xa9\xf0\x9f\x94\x8a\n\n#MUFC | #FACup'
1480229644762759173,2022-01-09 17:27:03+00:00,"b'More details on the #FACup fourth-round draw, including when the ties will be played... \xf0\x9f\x8f\x86\xf0\x9f\x97\x93\n\n#MUFC'"
1480222046542041089,2022-01-09 16:56:51+00:00,"b""The winner of Monday's #FACup third-round tie will face Middlesbrough in round four \xf0\x9f\x8f\x86\n\n#MUFC https://t.co/w5yJO4PPnW"""
1480204466049589248,2022-01-09 15:47:00+00:00,"b'The Reds will be more flexible with our formation and system going forwards, says Ralf \xf0\x9f\x92\xac\xf0\x9f\x93\x9d\n\n#MUFC | #FACup'"
1480183578499584000,2022-01-09 14:24:00+00:00,b'A helping of #FACup magic from El Mago \xf0\x9f\xaa\x84\n\n#MUFC | @JuanMata8 https://t.co/nIiJNdb3Wt'
1480162187503194112,2022-01-09 12:59:00+00:00,b'An #FACup classic against Aston Villa in the third round 2\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa3 years ago \xf0\x9f\x8f\x86\n\n#MUFC https://t.co/5vjXayux58'
1480124463610056706,2022-01-09 10:29:06+00:00,b'\xf0\x9f\x92\xad @RaphaelVarane is ready and raring to go ahead of a potential #FACup debut on Monday night! \xf0\x9f\x8f\x86\xf0\x9f\x92\xaa\n\n#MUFC'
1480104054395219969,2022-01-09 09:08:00+00:00,b'\xf0\x9f\x94\x9f @WayneRooney from the penalty spot \xf0\x9f\x8e\xaf\n\n#MUFC | #GoalOfTheDay https://t.co/8boB5bSS08'
1480074862123098118,2022-01-09 07:12:00+00:00,b'A few from the #FACup archives against Aston Villa \xf0\x9f\x93\xb8\n\n#MUFC https://t.co/KtgJ8ncMvN'
1479992821394333700,2022-01-09 01:46:00+00:00,b'\xf0\x9f\x8f\x86 The draw for the #FACup fourth round will take place later today \xe2\xa4\xb5\xef\xb8\x8f\n\n#MUFC'
1479944503314186242,2022-01-08 22:34:00+00:00,b'\xf0\x9f\x92\xac @HarryMaguire93 says the dressing room is together and is determined to go on a winning run \xe2\x9c\x8a\xf0\x9f\x94\xb4\n\n#MUFC'
1479897442967556099,2022-01-08 19:27:00+00:00,"b'\xf0\x9f\x94\x8a ""That\'s the goal Manchester United wanted from their captain!"" \n\n\xf0\x9f\xa6\xb8\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f A stunner in the 1983 #FACup final replay f\xe2\x80\xa6 https://t.co/60IzCve5gg'"
1479861204633927686,2022-01-08 17:03:00+00:00,b'Superb technique from Danny Welbeck in our #FACup win at Man City \xf0\x9f\x91\x8f\n\n#MUFC | #GoalOfTheDay'
1479838806811496458,2022-01-08 15:34:00+00:00,"b'A special *and surprising* return, recalled by the man himself \xf0\x9f\x94\x99\xf0\x9f\x94\xb4\n\nScholesy explains the unique story about linking\xe2\x80\xa6 https://t.co/uo4sybfmM7'"
1479824256162836484,2022-01-08 14:36:11+00:00,"b'\xe2\x84\xb9\xef\xb8\x8f Axel Tuanzebe will head to Serie A for the remainder of 2021/22 \xe2\x80\x94 all the best, Axel \xf0\x9f\x91\x8a\n\n#MUFC'"
1479815402653892610,2022-01-08 14:01:00+00:00,b'When Scholesy made his 2012 comeback \xe2\x8f\xaa\n\n#MUFC | #PhotoOfTheDay https://t.co/Yu9EWjHPk2'
1479793256627990529,2022-01-08 12:33:00+00:00,b'Keeping it fresh \xe2\x9c\xa8\n\n#MUFC'
1479771865568530432,2022-01-08 11:08:00+00:00,"b""Our interim boss has provided the latest on @PaulPogba's return from injury \xe2\xac\x87\xef\xb8\x8f\n\n#MUFC"""
1479754753966055429,2022-01-08 10:00:00+00:00,"b'\xf0\x9f\x97\xa3\xef\xb8\x8f \xe2\x80\x9cI put my blood, sweat and tears into everything I do for this club.\xe2\x80\x9d\n\n\xf0\x9f\x94\x99 Before his recent comeback, Phil Jones\xe2\x80\xa6 https://t.co/r8EBj0ffCk'"
1479736633264070657,2022-01-08 08:48:00+00:00,"b""\xf0\x9f\x8e\xaf @McTominay10's header was the difference during last season's #FACup third-round tie \xf0\x9f\x91\x8f\n\n#MUFC https://t.co/Dm14ztMbsO"""
1479672460458999810,2022-01-08 04:33:00+00:00,"b""Friday's session was a productive one! \xf0\x9f\x92\xaa\xf0\x9f\x94\xb4\n\n#MUFC | #FACup"""
1479638990009495552,2022-01-08 02:20:00+00:00,b'\xe2\x84\xb9\xef\xb8\x8f Find out when the #FACup fourth-round draw will take place \xf0\x9f\x91\x87\n\n#MUFC'
1479595201400246274,2022-01-07 23:26:00+00:00,"b""\xe2\x96\xaa\xef\xb8\x8f Squad options \xf0\x9f\xa7\xa0\n\xe2\x96\xaa\xef\xb8\x8f Responding against Aston Villa \xf0\x9f\x8f\x86\n\xe2\x96\xaa\xef\xb8\x8f Finding balance \xe2\x9a\x96\xef\xb8\x8f\n\nGet every word from Ralf's media brie\xe2\x80\xa6 https://t.co/dF7KgnnP86"""
1479561730988679174,2022-01-07 21:13:00+00:00,b'Amigos \xe2\x9d\xa4\xef\xb8\x8f\n\n@D_DeGea \xf0\x9f\xa4\x9d @JuanMata8\n\n#MUFC https://t.co/8sb1GXVkIy'
1479538578464067587,2022-01-07 19:41:00+00:00,"b'\xf0\x9f\x92\xac In our final \xf0\x9d\x91\xbc\xf0\x9d\x92\x8f\xf0\x9d\x92\x8a\xf0\x9d\x92\x95\xf0\x9d\x92\x86\xf0\x9d\x92\x85 \xf0\x9d\x91\xab\xf0\x9d\x92\x82\xf0\x9d\x92\x8a\xf0\x9d\x92\x8d\xf0\x9d\x92\x9a of the week, @RaphaelVarane discusses his ambitions in his maiden #FACup campaign \xf0\x9f\x8f\x86\n\n#MUFC'"
1479527253717315586,2022-01-07 18:56:00+00:00,b'\xf0\x9f\xa7\xa0 Our interim boss explains that having a big squad leads to selection headaches \xe2\xac\x87\xef\xb8\x8f\n\n#MUFC | #FACup'
1479509134391320583,2022-01-07 17:44:00+00:00,b'Our no.17 has issued a response to recent media reports \xe2\x84\xb9\xef\xb8\x8f\n\n#MUFC | @Fred08Oficial'
